"NAME","NAME_ORIG","NAME_ENG","NAME_EXTRA","CODE","COUNTRY"
"СОХАТЫЙ","СОХАТЫЙ",,"СОХАТЫЙ",925504,"Россия"
"СОХОНДО","СОХОНДО",,"СОХОНДО",941403,"Россия"
"СОЧИ","СОЧИ",,"СОЧИ",532909,"Россия"
"СПАС-ДЕМЕНСК","СПАС-ДЕМЕНСК",,"СПАС-ДЕМЕНСК",187700,"Россия"
"СПАССК-ДАЛЬНИЙ","СПАССК-ДАЛЬНИЙ",,"СПАССК-ДАЛЬНИЙ",974303,"Россия"
"СПАССКОЕ","СПАССКОЕ",,"СПАССКОЕ",603108,"Россия"
"СПИРОВО","СПИРОВО",,"СПИРОВО",62401,"Россия"
"СПИЦЕВКА","СПИЦЕВКА",,"СПИЦЕВКА",527205,"Россия"
"СПИЧЕНКОВО","СПИЧЕНКОВО",,"СПИЧЕНКОВО",863702,"Россия"
"СРЕДНЕБЕЛАЯ","СРЕДНЕБЕЛАЯ",,"СРЕДНЕБЕЛАЯ",954308,"Россия"
"СРЕДНЕВОЛЖСКАЯ","СРЕДНЕВОЛЖСКАЯ",,"СРЕДНЕВОЛЖСКАЯ",638003,"Россия"
"СРЕДНЕИЛИМСКАЯ","СРЕДНЕИЛИМСКАЯ",,"СРЕДНЕИЛИМСКАЯ",925608,"Россия"
"СРЕДНЕРОГАТСКАЯ","СРЕДНЕРОГАТСКАЯ",,"СРЕДНЕРОГАТСКАЯ",34909,"Россия"
"СРЕДНЕСИБИРСКАЯ","СРЕДНЕСИБИРСКАЯ",,"СРЕДНЕСИБИРСКАЯ",840804,"Россия"
"СРЕДНЯЯ","СРЕДНЯЯ",,"СРЕДНЯЯ",211609,"Россия"
"СРЕТЕНСК","СРЕТЕНСК",,"СРЕТЕНСК",948703,"Россия"
"СТАВРОПОЛЬ","СТАВРОПОЛЬ",,"СТАВРОПОЛЬ",527008,"Россия"
"СТАЛЬНАЯ","СТАЛЬНАЯ",,"СТАЛЬНАЯ",274608,"Россия"
"СТАЛЬНОЙ КОНЬ","СТАЛЬНОЙ КОНЬ",,"СТАЛЬНОЙ КОНЬ",215807,"Россия"
"СТАНОВАЯ","СТАНОВАЯ",,"СТАНОВАЯ",593404,"Россия"
"СТАНОВОЙ КОЛОДЕЗЬ","СТАНОВОЙ КОЛОДЕЗЬ",,"СТАНОВОЙ КОЛОДЕЗЬ",216602,"Россия"
"СТАРАТЕЛЬ","СТАРАТЕЛЬ",,"СТАРАТЕЛЬ",770508,"Россия"
"СТАРАЯ РУССА","СТАРАЯ РУССА",,"СТАРАЯ РУССА",56307,"Россия"
"СТАРАЯ ТОРОПА","СТАРАЯ ТОРОПА",,"СТАРАЯ ТОРОПА",65407,"Россия"
"СТАРИЦА","СТАРИЦА",,"СТАРИЦА",63705,"Россия"
"СТАРОВЕРЧЕСКАЯ","СТАРОВЕРЧЕСКАЯ",,"СТАРОВЕРЧЕСКАЯ",272104,"Россия"
"СТАРОДУБ","СТАРОДУБ",,"СТАРОДУБ",203104,"Россия"
"СТАРОЕ ЮРЬЕВО","СТАРОЕ ЮРЬЕВО",,"СТАРОЕ ЮРЬЕВО",604204,"Россия"
"СТАРОЖИЛОВО","СТАРОЖИЛОВО",,"СТАРОЖИЛОВО",223305,"Россия"
"СТАРОИВАНОВКА","СТАРОИВАНОВКА",,"СТАРОИВАНОВКА",439108,"Россия"
"СТАРОМАРЬЕВСКАЯ","СТАРОМАРЬЕВСКАЯ",,"СТАРОМАРЬЕВСКАЯ",527101,"Россия"
"СТАРОМИНСКАЯ-ЕЙСКАЯ","СТАРОМИНСКАЯ-ЕЙСКАЯ",,"СТАРОМИНСКАЯ-ЕЙСКАЯ",515706,"Россия"
"СТАРОМИНСКАЯ-ЕЙСКАЯ-ПЕРЕВАЛКА","СТАРОМИНСКАЯ-ЕЙСКАЯ-ПЕРЕВАЛКА",,"СТАРОМИНСКАЯ-ЕЙСКАЯ-ПЕРЕВАЛКА",516906,"Россия"
"СТАРОТИТАРОВКА","СТАРОТИТАРОВКА",,"СТАРОТИТАРОВКА",522502,"Россия"
"СТАРОЩЕРБИНОВСКАЯ","СТАРОЩЕРБИНОВСКАЯ",,"СТАРОЩЕРБИНОВСКАЯ",515602,"Россия"
"СТАРЫЙ КЛЮЧ","СТАРЫЙ КЛЮЧ",,"СТАРЫЙ КЛЮЧ",974407,"Россия"
"СТАРЫЙ ОСКОЛ","СТАРЫЙ ОСКОЛ",,"СТАРЫЙ ОСКОЛ",438506,"Россия"
"СТАРЫЙ ПЕТЕРГОФ","СТАРЫЙ ПЕТЕРГОФ",,"СТАРЫЙ ПЕТЕРГОФ",75505,"Россия"
"СТЕНЬКИНО 2","СТЕНЬКИНО 2",,"СТЕНЬКИНО 2",223108,"Россия"
"СТЕПНАЯ","СТЕПНАЯ",,"СТЕПНАЯ",514309,"Россия"
"СТЕПЬ","СТЕПЬ",,"СТЕПЬ",943803,"Россия"
"СТЕРЛИТАМАК","СТЕРЛИТАМАК",,"СТЕРЛИТАМАК",652706,"Россия"
"СТОДОЛИШЕ","СТОДОЛИШЕ",,"СТОДОЛИШЕ",177003,"Россия"
"СТОЙЛЕНСКАЯ","СТОЙЛЕНСКАЯ",,"СТОЙЛЕНСКАЯ",438406,"Россия"
"СТОЛБОВАЯ","СТОЛБОВАЯ",,"СТОЛБОВАЯ",190609,"Россия"
"СТОПЯТЫЙ","СТОПЯТЫЙ",,"СТОПЯТЫЙ",525604,"Россия"
"СТРЕЛА","СТРЕЛА",,"СТРЕЛА",834502,"Россия"
"СТРЕЛКОВАЯ","СТРЕЛКОВАЯ",,"СТРЕЛКОВАЯ",983209,"Россия"
"СТРЕЛКОВАЯ ЭКСП.","СТРЕЛКОВАЯ ЭКСП.",,"СТРЕЛКОВАЯ ЭКСП.",983505,"Россия"
"СТРЕЛЬНА","СТРЕЛЬНА",,"СТРЕЛЬНА",75609,"Россия"
"СТРИГАНОВО","СТРИГАНОВО",,"СТРИГАНОВО",785607,"Россия"
"СТРИЖИ","СТРИЖИ",,"СТРИЖИ",270804,"Россия"
"СТРОГАНОВО","СТРОГАНОВО",,"СТРОГАНОВО",72403,"Россия"
"СТРОЙКА","СТРОЙКА",,"СТРОЙКА",230205,"Россия"
"СТРУГИ КРАСНЫЕ","СТРУГИ КРАСНЫЕ",,"СТРУГИ КРАСНЫЕ",71504,"Россия"
"СТРУНИНО","СТРУНИНО",,"СТРУНИНО",236911,"Россия"
"СТУДЕНЕЦ","СТУДЕНЕЦ",,"СТУДЕНЕЦ",633404,"Россия"
"СТУДЕНЧЕСКАЯ","СТУДЕНЧЕСКАЯ",,"СТУДЕНЧЕСКАЯ",644004,"Россия"
"СТУДЕНЫЙ","СТУДЕНЫЙ",,"СТУДЕНЫЙ",218909,"Россия"
"СТУПИНО","СТУПИНО",,"СТУПИНО",192107,"Россия"
"СУБУТАК","СУБУТАК",,"СУБУТАК",817206,"Россия"
"СУВОРОВСКАЯ","СУВОРОВСКАЯ",,"СУВОРОВСКАЯ",531605,"Россия"
"СУДА","СУДА",,"СУДА",46004,"Россия"
"СУДЖА","СУДЖА",,"СУДЖА",206507,"Россия"
"СУДЖЕНКА","СУДЖЕНКА",,"СУДЖЕНКА",876007,"Россия"
"СУДИМИР","СУДИМИР",,"СУДИМИР",185705,"Россия"
"СУДИСЛАВЛЬ","СУДИСЛАВЛЬ",,"СУДИСЛАВЛЬ",305401,"Россия"
"СУДОМА","СУДОМА",,"СУДОМА",57206,"Россия"
"СУЗГУН","СУЗГУН",,"СУЗГУН",796000,"Россия"
"СУЗЕМКА","СУЗЕМКА",,"СУЗЕМКА",204200,"Россия"
"СУЗЕМКА (ЭКСП.)","СУЗЕМКА (ЭКСП.)",,"СУЗЕМКА (ЭКСП.)",204408,"Россия"
"СУЗУН","СУЗУН",,"СУЗУН",836809,"Россия"
"СУККОЗЕРО","СУККОЗЕРО",,"СУККОЗЕРО",27003,"Россия"
"СУКМАНЫ","СУКМАНЫ",,"СУКМАНЫ",762802,"Россия"
"СУЛЕМКА","СУЛЕМКА",,"СУЛЕМКА",893801,"Россия"
"СУЛЕЯ","СУЛЕЯ",,"СУЛЕЯ",807609,"Россия"
"СУЛИН","СУЛИН",,"СУЛИН",512106,"Россия"
"СУЛОЗЕРО","СУЛОЗЕРО",,"СУЛОЗЕРО",295604,"Россия"
"СУЛУК","СУЛУК",,"СУЛУК",918407,"Россия"
"СУЛЬФАТ","СУЛЬФАТ",,"СУЛЬФАТ",936104,"Россия"
"СУМОВСКАЯ","СУМОВСКАЯ",,"СУМОВСКАЯ",435709,"Россия"
"СУМСКИЙ ПОСАД","СУМСКИЙ ПОСАД",,"СУМСКИЙ ПОСАД",12703,"Россия"
"СУНА","СУНА",,"СУНА",10500,"Россия"
"СУНГАЧ","СУНГАЧ",,"СУНГАЧ",974002,"Россия"
"СУОЯРВИ 1","СУОЯРВИ 1",,"СУОЯРВИ 1",25807,"Россия"
"СУОЯРВИ 2","СУОЯРВИ 2",,"СУОЯРВИ 2",26301,"Россия"
"СУПРОТИВНЫЙ","СУПРОТИВНЫЙ",,"СУПРОТИВНЫЙ",308005,"Россия"
"СУПРЯК","СУПРЯК",,"СУПРЯК",818406,"Россия"
"СУРА","СУРА",,"СУРА",641805,"Россия"
"СУРАЖ","СУРАЖ",,"СУРАЖ",202900,"Россия"
"СУРАЖ (ЭКСП.)","СУРАЖ (ЭКСП.)",,"СУРАЖ (ЭКСП.)",202807,"Россия"
"СУРГУТ","СУРГУТ",,"СУРГУТ",797303,"Россия"
"СУРГУТ-ПОРТ","СУРГУТ-ПОРТ",,"СУРГУТ-ПОРТ",797500,"Россия"
"СУРГУТ-ПОРТ-ПЕРЕВАЛКА","СУРГУТ-ПОРТ-ПЕРЕВАЛКА",,"СУРГУТ-ПОРТ-ПЕРЕВАЛКА",798109,"Россия"
"СУРИКОВО","СУРИКОВО",,"СУРИКОВО",881804,"Россия"
"СУРОВАТИХА","СУРОВАТИХА",,"СУРОВАТИХА",268908,"Россия"
"СУРОВИКИНО","СУРОВИКИНО",,"СУРОВИКИНО",615001,"Россия"
"СУРОК","СУРОК",,"СУРОК",252100,"Россия"
"СУСЛОВО","СУСЛОВО",,"СУСЛОВО",880303,"Россия"
"СУСЛОНГЕР","СУСЛОНГЕР",,"СУСЛОНГЕР",251907,"Россия"
"СУСОЛОВКА","СУСОЛОВКА",,"СУСОЛОВКА",273200,"Россия"
"СУХАНОВКА","СУХАНОВКА",,"СУХАНОВКА",987303,"Россия"
"СУХАНОВКА-ПЕРЕВАЛКА","СУХАНОВКА-ПЕРЕВАЛКА",,"СУХАНОВКА-ПЕРЕВАЛКА",988202,"Россия"
"СУХАНОВКА (ЭКСП.)","СУХАНОВКА (ЭКСП.)",,"СУХАНОВКА (ЭКСП.)",987207,"Россия"
"СУХИНИЧИ","СУХИНИЧИ",,"СУХИНИЧИ",185005,"Россия"
"СУХИНИЧИ-ГЛАВНЫЕ","СУХИНИЧИ-ГЛАВНЫЕ",,"СУХИНИЧИ-ГЛАВНЫЕ",185207,"Россия"
"СУХОБЕЗВОДНОЕ","СУХОБЕЗВОДНОЕ",,"СУХОБЕЗВОДНОЕ",266005,"Россия"
"СУХОВСКАЯ","СУХОВСКАЯ",,"СУХОВСКАЯ",932207,"Россия"
"СУХОВСКАЯ-ЮЖНАЯ","СУХОВСКАЯ-ЮЖНАЯ",,"СУХОВСКАЯ-ЮЖНАЯ",932300,"Россия"
"СУХОДОЛ","СУХОДОЛ",,"СУХОДОЛ",211204,"Россия"
"СУХОДРЕВ","СУХОДРЕВ",,"СУХОДРЕВ",184100,"Россия"
"СУХОНА","СУХОНА",,"СУХОНА",300605,"Россия"
"СУЩЕВО","СУЩЕВО",,"СУЩЕВО",57102,"Россия"
"СЫВДАРМА","СЫВДАРМА",,"СЫВДАРМА",799008,"Россия"
"СЫЗРАНЬ 1","СЫЗРАНЬ 1",,"СЫЗРАНЬ 1",635607,"Россия"
"СЫЗРАНЬ 2","СЫЗРАНЬ 2",,"СЫЗРАНЬ 2",635503,"Россия"
"СЫЗРАНЬ-ГОРОД","СЫЗРАНЬ-ГОРОД",,"СЫЗРАНЬ-ГОРОД",636205,"Россия"
"СЫЗРАНЬ-ГОРОД-ПЕРЕВАЛКА","СЫЗРАНЬ-ГОРОД-ПЕРЕВАЛКА",,"СЫЗРАНЬ-ГОРОД-ПЕРЕВАЛКА",636309,"Россия"
"СЫКТЫВКАР","СЫКТЫВКАР",,"СЫКТЫВКАР",283908,"Россия"
"СЫЛВА","СЫЛВА",,"СЫЛВА",765501,"Россия"
"СЫНЯ","СЫНЯ",,"СЫНЯ",288102,"Россия"
"СЫРОСТАН","СЫРОСТАН",,"СЫРОСТАН",805904,"Россия"
"СЫСЕРТЬ","СЫСЕРТЬ",,"СЫСЕРТЬ",781108,"Россия"
"СЫСОЕВКА","СЫСОЕВКА",,"СЫСОЕВКА",976309,"Россия"
"СЫЧЕВКА","СЫЧЕВКА",,"СЫЧЕВКА",173801,"Россия"
"СЮЗЮМ","СЮЗЮМ",,"СЮЗЮМ",634708,"Россия"
"ТАБСАВЭЙ (СТР)","ТАБСАВЭЙ (СТР)",,"ТАБСАВЭЙ (СТР)",799606,"Россия"
"ТАБУЛГА","ТАБУЛГА",,"ТАБУЛГА",837801,"Россия"
"ТАБУНЫ","ТАБУНЫ",,"ТАБУНЫ",837002,"Россия"
"ТАВДА","ТАВДА",,"ТАВДА",788501,"Россия"
"ТАВРИЧАНКА","ТАВРИЧАНКА",,"ТАВРИЧАНКА",986601,"Россия"
"ТАГАНРОГ","ТАГАНРОГ",,"ТАГАНРОГ",511508,"Россия"
"ТАГАНРОГ-ПЕРЕВАЛКА","ТАГАНРОГ-ПЕРЕВАЛКА",,"ТАГАНРОГ-ПЕРЕВАЛКА",511705,"Россия"
"ТАГАНРОГ (ЭКСП.)","ТАГАНРОГ (ЭКСП.)",,"ТАГАНРОГ (ЭКСП.)",511601,"Россия"
"ТАГУЛ","ТАГУЛ",,"ТАГУЛ",889609,"Россия"
"ТАЙГА","ТАЙГА",,"ТАЙГА",873308,"Россия"
"ТАЙЦЫ","ТАЙЦЫ",,"ТАЙЦЫ",34204,"Россия"
"ТАЙШЕТ","ТАЙШЕТ",,"ТАЙШЕТ",920002,"Россия"
"ТАКСИМО","ТАКСИМО",,"ТАКСИМО",904404,"Россия"
"ТАЛДАН","ТАЛДАН",,"ТАЛДАН",952200,"Россия"
"ТАЛДОМ-САВЕЛОВСКИЙ","ТАЛДОМ-САВЕЛОВСКИЙ",,"ТАЛДОМ-САВЕЛОВСКИЙ",239106,"Россия"
"ТАЛИЦА","ТАЛИЦА",,"ТАЛИЦА",792600,"Россия"
"ТАЛОВАЯ","ТАЛОВАЯ",,"ТАЛОВАЯ",582908,"Россия"
"ТАЛОВКА","ТАЛОВКА",,"ТАЛОВКА",935008,"Россия"
"ТАЛЫЙ КЛЮЧ","ТАЛЫЙ КЛЮЧ",,"ТАЛЫЙ КЛЮЧ",787602,"Россия"
"ТАЛЬЖИНО","ТАЛЬЖИНО",,"ТАЛЬЖИНО",864404,"Россия"
"ТАЛЬЦЫ","ТАЛЬЦЫ",,"ТАЛЬЦЫ",937605,"Россия"
"ТАМАЛА","ТАМАЛА",,"ТАМАЛА",607202,"Россия"
"ТАМАНЬ","ТАМАНЬ",,"ТАМАНЬ",523308,"Россия"
"ТАМБОВ 1","ТАМБОВ 1",,"ТАМБОВ 1",601403,"Россия"
"ТАМБОВ 2","ТАМБОВ 2",,"ТАМБОВ 2",602105,"Россия"
"ТАМЕРЛАН","ТАМЕРЛАН",,"ТАМЕРЛАН",803400,"Россия"
"ТАММИСУО","ТАММИСУО",,"ТАММИСУО",21007,"Россия"
"ТАМТАЧЕТ","ТАМТАЧЕТ",,"ТАМТАЧЕТ",895309,"Россия"
"ТАНЕЕВКА","ТАНЕЕВКА",,"ТАНЕЕВКА",630957,"Россия"
"ТАПТУГАРЫ","ТАПТУГАРЫ",,"ТАПТУГАРЫ",950900,"Россия"
"ТАРАСОВКА","ТАРАСОВКА",,"ТАРАСОВКА",586909,"Россия"
"ТАРБАГАТАЙ","ТАРБАГАТАЙ",,"ТАРБАГАТАЙ",940400,"Россия"
"ТАРГИЗ","ТАРГИЗ",,"ТАРГИЗ",924107,"Россия"
"ТАРКИ","ТАРКИ",,"ТАРКИ",543509,"Россия"
"ТАРКОВИЧИ","ТАРКОВИЧИ",,"ТАРКОВИЧИ",58603,"Россия"
"ТАРМАНЧУКАН","ТАРМАНЧУКАН",,"ТАРМАНЧУКАН",961002,"Россия"
"ТАРТАЛЕЙ","ТАРТАЛЕЙ",,"ТАРТАЛЕЙ",244903,"Россия"
"ТАРУССКАЯ","ТАРУССКАЯ",,"ТАРУССКАЯ",210907,"Россия"
"ТАРХАНЫ","ТАРХАНЫ",,"ТАРХАНЫ",623807,"Россия"
"ТАТАКАН","ТАТАКАН",,"ТАТАКАН",960705,"Россия"
"ТАТАРСКАЯ","ТАТАРСКАЯ",,"ТАТАРСКАЯ",833001,"Россия"
"ТАТАУРОВО","ТАТАУРОВО",,"ТАТАУРОВО",935205,"Россия"
"ТАТИЩЕВО","ТАТИЩЕВО",,"ТАТИЩЕВО",623506,"Россия"
"ТАТЬЯНКА","ТАТЬЯНКА",,"ТАТЬЯНКА",612003,"Россия"
"ТАХТАМЫГДА","ТАХТАМЫГДА",,"ТАХТАМЫГДА",951509,"Россия"
"ТАЦИНСКАЯ","ТАЦИНСКАЯ",,"ТАЦИНСКАЯ",588105,"Россия"
"ТАШЕБА","ТАШЕБА",,"ТАШЕБА",887800,"Россия"
"ТАШЛА","ТАШЛА",,"ТАШЛА",643904,"Россия"
"ТАШТАГОЛ","ТАШТАГОЛ",,"ТАШТАГОЛ",866403,"Россия"
"ТАЩИЛОВКА","ТАЩИЛОВКА",,"ТАЩИЛОВКА",607908,"Россия"
"ТВЕРСКАЯ","ТВЕРСКАЯ",,"ТВЕРСКАЯ",534209,"Россия"
"ТВЕРЬ","ТВЕРЬ",,"ТВЕРЬ",61502,"Россия"
"ТЕБА","ТЕБА",,"ТЕБА",886403,"Россия"
"ТЕЙКОВО","ТЕЙКОВО",,"ТЕЙКОВО",318100,"Россия"
"ТЕКСТИЛЬНЫЙ","ТЕКСТИЛЬНЫЙ",,"ТЕКСТИЛЬНЫЙ",318401,"Россия"
"ТЕЛЕГИНО","ТЕЛЕГИНО",,"ТЕЛЕГИНО",593300,"Россия"
"ТЕЛИЩЕВО","ТЕЛИЩЕВО",,"ТЕЛИЩЕВО",315206,"Россия"
"ТЕЛЬМА","ТЕЛЬМА",,"ТЕЛЬМА",931900,"Россия"
"ТЕМИЖБЕКСКАЯ","ТЕМИЖБЕКСКАЯ",,"ТЕМИЖБЕКСКАЯ",526306,"Россия"
"ТЕМКИНО","ТЕМКИНО",,"ТЕМКИНО",189602,"Россия"
"ТЕМРЮК","ТЕМРЮК",,"ТЕМРЮК",523007,"Россия"
"ТЕМРЮК-ПЕРЕВАЛКА","ТЕМРЮК-ПЕРЕВАЛКА",,"ТЕМРЮК-ПЕРЕВАЛКА",524809,"Россия"
"ТЕМРЮК (ЭКСП.)","ТЕМРЮК (ЭКСП.)",,"ТЕМРЮК (ЭКСП.)",527807,"Россия"
"ТЕНИНО","ТЕНИНО",,"ТЕНИНО",312706,"Россия"
"ТЕНИСТЫЙ (РЗД)","ТЕНИСТЫЙ (РЗД)",,"ТЕНИСТЫЙ (РЗД)",913808,"Россия"
"ТЕПЛАЯ ГОРА","ТЕПЛАЯ ГОРА",,"ТЕПЛАЯ ГОРА",766502,"Россия"
"ТЕПЛОЕ ОЗЕРО","ТЕПЛОЕ ОЗЕРО",,"ТЕПЛОЕ ОЗЕРО",962109,"Россия"
"ТЕПЛЫЙ СТАН","ТЕПЛЫЙ СТАН",,"ТЕПЛЫЙ СТАН",640304,"Россия"
"ТЕРБУНЫ","ТЕРБУНЫ",,"ТЕРБУНЫ",596703,"Россия"
"ТЕРЕК","ТЕРЕК",,"ТЕРЕК",539804,"Россия"
"ТЕРЕНСАЙ","ТЕРЕНСАЙ",,"ТЕРЕНСАЙ",815605,"Россия"
"ТЕРЕНТЬЕВСКАЯ","ТЕРЕНТЬЕВСКАЯ",,"ТЕРЕНТЬЕВСКАЯ",862108,"Россия"
"ТЕРЕШКИНО","ТЕРЕШКИНО",,"ТЕРЕШКИНО",64229,"Россия"
"ТЕРНОВКА","ТЕРНОВКА",,"ТЕРНОВКА",598709,"Россия"
"ТЕТКИНО","ТЕТКИНО",,"ТЕТКИНО",209609,"Россия"
"ТЕТКИНО (ЭКСП.)","ТЕТКИНО (ЭКСП.)",,"ТЕТКИНО (ЭКСП.)",207001,"Россия"
"ТЕШЕМЛЯ","ТЕШЕМЛЯ",,"ТЕШЕМЛЯ",46502,"Россия"
"ТЕЯ","ТЕЯ",,"ТЕЯ",886808,"Россия"
"ТИМАШЕВСКАЯ","ТИМАШЕВСКАЯ",,"ТИМАШЕВСКАЯ",516200,"Россия"
"ТИМАШЕВСКАЯ (ЭКСП.)","ТИМАШЕВСКАЯ (ЭКСП.)",,"ТИМАШЕВСКАЯ (ЭКСП.)",529107,"Россия"
"ТИМЛЮЙ","ТИМЛЮЙ",,"ТИМЛЮЙ",934804,"Россия"
"ТИНГУТА","ТИНГУТА",,"ТИНГУТА",612107,"Россия"
"ТИНГУТА (ЭКСП.)","ТИНГУТА (ЭКСП.)",,"ТИНГУТА (ЭКСП.)",618103,"Россия"
"ТИНСКАЯ","ТИНСКАЯ",,"ТИНСКАЯ",894005,"Россия"
"ТИСУЛЬ","ТИСУЛЬ",,"ТИСУЛЬ",880500,"Россия"
"ТИТАН","ТИТАН",,"ТИТАН",15805,"Россия"
"ТИТАРОВКА","ТИТАРОВКА",,"ТИТАРОВКА",520704,"Россия"
"ТИХАЯ","ТИХАЯ",,"ТИХАЯ",995102,"Россия"
"ТИХВИН","ТИХВИН",,"ТИХВИН",47505,"Россия"
"ТИХМЕНЕВО","ТИХМЕНЕВО",,"ТИХМЕНЕВО",312034,"Россия"
"ТИХОНОВА ПУСТЫНЬ","ТИХОНОВА ПУСТЫНЬ",,"ТИХОНОВА ПУСТЫНЬ",184204,"Россия"
"ТИХОНОВО","ТИХОНОВО",,"ТИХОНОВО",648908,"Россия"
"ТИХОНЬКИЙ","ТИХОНЬКИЙ",,"ТИХОНЬКИЙ",515104,"Россия"
"ТИХООКЕАНСКАЯ","ТИХООКЕАНСКАЯ",,"ТИХООКЕАНСКАЯ",984201,"Россия"
"ТИХООКЕАНСКАЯ (ЭКСП.)","ТИХООКЕАНСКАЯ (ЭКСП.)",,"ТИХООКЕАНСКАЯ (ЭКСП.)",984108,"Россия"
"ТИХОРЕЦКАЯ","ТИХОРЕЦКАЯ",,"ТИХОРЕЦКАЯ",250603,"Россия"
"ТИХОРЕЦКАЯ","ТИХОРЕЦКАЯ",,"ТИХОРЕЦКАЯ",520102,"Россия"
"ТИХОРЕЦКАЯ (ЭКСП.)","ТИХОРЕЦКАЯ (ЭКСП.)",,"ТИХОРЕЦКАЯ (ЭКСП.)",520206,"Россия"
"ТИХОРЕЧНОЕ","ТИХОРЕЧНОЕ",,"ТИХОРЕЧНОЕ",976008,"Россия"
"ТОБОЛЬСК","ТОБОЛЬСК",,"ТОБОЛЬСК",796103,"Россия"
"ТОБОЛЬСК-ПОРТ","ТОБОЛЬСК-ПОРТ",,"ТОБОЛЬСК-ПОРТ",796207,"Россия"
"ТОБОЛЬСК-ПОРТ-ПЕРЕВАЛКА","ТОБОЛЬСК-ПОРТ-ПЕРЕВАЛКА",,"ТОБОЛЬСК-ПОРТ-ПЕРЕВАЛКА",796300,"Россия"
"ТОВАРКОВО","ТОВАРКОВО",,"ТОВАРКОВО",224702,"Россия"
"ТОГУЧИН","ТОГУЧИН",,"ТОГУЧИН",853908,"Россия"
"ТОКАРЕВКА","ТОКАРЕВКА",,"ТОКАРЕВКА",598408,"Россия"
"ТОКАРИ","ТОКАРИ",,"ТОКАРИ",49500,"Россия"
"ТОКМОВО","ТОКМОВО",,"ТОКМОВО",641006,"Россия"
"ТОКСОВО","ТОКСОВО",,"ТОКСОВО",37908,"Россия"
"ТОЛКАЙ","ТОЛКАЙ",,"ТОЛКАЙ",659103,"Россия"
"ТОЛМАЧЕВО","ТОЛМАЧЕВО",,"ТОЛМАЧЕВО",72102,"Россия"
"ТОЛОКОННОЕ","ТОЛОКОННОЕ",,"ТОЛОКОННОЕ",434301,"Россия"
"ТОЛОКОНЦЕВО","ТОЛОКОНЦЕВО",,"ТОЛОКОНЦЕВО",265308,"Россия"
"ТОЛСТОПАЛЬЦЕВО","ТОЛСТОПАЛЬЦЕВО",,"ТОЛСТОПАЛЬЦЕВО",180805,"Россия"
"ТОЛЬЯТТИ","ТОЛЬЯТТИ",,"ТОЛЬЯТТИ",637301,"Россия"
"ТОМАРИ","ТОМАРИ",,"ТОМАРИ",994608,"Россия"
"ТОМАРОВКА","ТОМАРОВКА",,"ТОМАРОВКА",435605,"Россия"
"ТОМИЦЫ","ТОМИЦЫ",,"ТОМИЦЫ",10303,"Россия"
"ТОМИЧИ","ТОМИЧИ",,"ТОМИЧИ",954206,"Россия"
"ТОММОТ","ТОММОТ",,"ТОММОТ",914209,"Россия"
